data_venda,id_pedido,id_item,produto,categoria,quantidade,valor_unitario,desconto,canal,forma_pagamento,custo_unitario,status
09/01/2025,PED-1097,,Coxinha,Salgados,5,"15,68","2,89",WhatsApp,Cartão Crédito,"5,31",Cancelado
09/01/2025,PED-1098,,Coxinha,Salgados,3,"31,81","1,15",Encomenda,Cartão Crédito,,Concluído
09/01/2025,PED-1098,,Empada de Frango,Salgados,2,"19,42","0,85",Balcão,Dinheiro,"9,28",Concluído
09/01/2025,PED-1099,,Bolo de Chocolate,Bolos,2,"21,89",,WhatsApp,Cartão Crédito,"7,22",Concluído
09/01/2025,PED-1100,,Pão de Queijo,Salgados,5,"31,12","2,83",Balcão,Dinheiro,,Cancelado
09/01/2025,PED-1101,,Bolo de Chocolate,Bolos,3,"26,94","0,54",WhatsApp,Dinheiro,,Concluído
09/01/2025,PED-1101,,Torta Holandesa,Tortas,2,"26,47",,iFood,Cartão Débito,,Concluído
09/01/2025,PED-1101,,Empada de Frango,Salgados,1,"21,25","1,45",WhatsApp,Cartão Débito,"7,40",Concluído
09/01/2025,PED-1101,,Brigadeiro Gourmet,Doces,1,"31,77","0,73",Balcão,Dinheiro,"13,04",Concluído
09/01/2025,PED-1102,,Coxinha,Salgados,3,"22,77",,Balcão,PIX,,Concluído
09/01/2025,PED-1103,,Brigadeiro Gourmet,Doces,5,"27,24",,Balcão,PIX,"12,80",Cancelado
09/01/2025,PED-1103,,Bolo de Chocolate,Bolos,4,"10,90",,Encomenda,Cartão Débito,"4,49",Concluído
09/01/2025,PED-1103,,Bolo de Cenoura,Bolos,1,"10,73",,Balcão,Cartão Débito,"4,15",Cancelado
09/01/2025,PED-1103,,Torta Holandesa,Tortas,5,"30,14",,Encomenda,Cartão Crédito,"10,68",Concluído
09/01/2025,PED-1104,,Empada de Frango,Salgados,5,"12,60","2,19",WhatsApp,Dinheiro,"5,33",Concluído
09/01/2025,PED-1104,,Trufa de Morango,Doces,2,"15,97",,iFood,Cartão Débito,,Concluído
09/01/2025,PED-1104,,Torta de Limão,Tortas,1,"8,74",,Balcão,PIX,"3,95",Concluído
09/01/2025,PED-1105,,Trufa de Morango,Doces,5,"27,81","1,81",Balcão,Cartão Débito,"8,84",Concluído
09/01/2025,PED-1105,,Coxinha,Salgados,3,"5,50","1,55",WhatsApp,PIX,,Concluído
09/01/2025,PED-1106,,Bolo Red Velvet,Bolos,3,"17,33",,Encomenda,Cartão Débito,"6,70",Concluído
09/01/2025,PED-1106,,Brigadeiro Gourmet,Doces,3,"8,15",,Encomenda,PIX,,Concluído
09/01/2025,PED-1107,,Bolo Red Velvet,Bolos,1,"17,47","2,92",iFood,Cartão Crédito,"7,40",Concluído
09/01/2025,PED-1108,,Torta de Limão,Tortas,5,"18,13",,Encomenda,Cartão Débito,"6,08",Concluído
09/01/2025,PED-1108,,Pão de Queijo,Salgados,4,"33,46",,Encomenda,Cartão Débito,"11,91",Concluído
09/01/2025,PED-1108,,Bolo Red Velvet,Bolos,2,"28,09",,Balcão,Cartão Crédito,,Concluído
09/01/2025,PED-1108,,Brigadeiro Gourmet,Doces,3,"22,95",,Encomenda,Cartão Crédito,,Concluído
09/01/2025,PED-1109,,Brigadeiro,Doces,4,"34,29","2,52",Encomenda,Cartão Crédito,"17,08",Cancelado
09/01/2025,PED-1109,,Brigadeiro Gourmet,Doces,4,"25,75",,iFood,Dinheiro,,Concluído
09/01/2025,PED-1109,,Bolo Red Velvet,Bolos,3,"15,16",,Encomenda,Cartão Débito,"6,50",Concluído
11/01/2025,PED-1110,,Coxinha,Salgados,4,"21,02",,Balcão,Cartão Débito,"6,40",Concluído
11/01/2025,PED-1110,,Trufa de Maracujá,Doces,1,"8,51",,WhatsApp,Cartão Crédito,"3,13",Concluído
11/01/2025,PED-1111,,Bolo de Cenoura,Bolos,3,"7,75",,Balcão,PIX,"2,85",Concluído
11/01/2025,PED-1111,,Coxinha,Salgados,2,"26,13",,Encomenda,PIX,"10,06",Concluído
11/01/2025,PED-1111,,Torta de Limão,Tortas,2,"30,79","0,97",WhatsApp,Cartão Crédito,"13,77",Cancelado
11/01/2025,PED-1111,,Trufa de Maracujá,Doces,4,"22,59",,Balcão,Dinheiro,"10,17",Cancelado
11/01/2025,PED-1112,,Trufa de Maracujá,Doces,4,"13,07",,Encomenda,Cartão Débito,,Cancelado
11/01/2025,PED-1112,,Torta Holandesa,Tortas,5,"20,91",,WhatsApp,Cartão Débito,"9,80",Cancelado
11/01/2025,PED-1113,,Torta de Limão,Tortas,3,"10,48",,WhatsApp,Cartão Crédito,"3,52",Concluído
11/01/2025,PED-1114,,Pão de Queijo,Salgados,2,"22,32",,WhatsApp,PIX,"8,88",Concluído
11/01/2025,PED-1114,,Trufa de Morango,Doces,5,"23,47",,Encomenda,PIX,,Concluído
11/01/2025,PED-1115,,Empada de Frango,Salgados,4,"33,04","1,56",Balcão,PIX,"10,45",Concluído
11/01/2025,PED-1115,,Torta Holandesa,Tortas,3,"6,33",,Encomenda,Dinheiro,"2,47",Cancelado
11/01/2025,PED-1115,,Coxinha,Salgados,3,"9,67",,Encomenda,PIX,"4,36",Concluído
11/01/2025,PED-1115,,Trufa de Morango,Doces,2,"9,19",,Balcão,Cartão Crédito,"3,39",Concluído
11/01/2025,PED-1116,,Brigadeiro,Doces,3,"33,22","2,70",WhatsApp,PIX,"10,89",Concluído
11/01/2025,PED-1116,,Pão de Queijo,Salgados,3,"28,35",,iFood,Cartão Débito,"9,45",Cancelado
11/01/2025,PED-1117,,Empada de Frango,Salgados,4,"10,55",,WhatsApp,PIX,,Concluído
11/01/2025,PED-1117,,Torta de Limão,Tortas,3,"10,99",,Encomenda,Cartão Crédito,,Concluído
11/01/2025,PED-1117,,Bolo de Cenoura,Bolos,3,"28,65","2,10",Balcão,Cartão Crédito,"9,02",Cancelado
11/01/2025,PED-1118,,Torta Holandesa,Tortas,3,"24,99",,Balcão,Cartão Crédito,,Concluído
11/01/2025,PED-1118,,Trufa de Maracujá,Doces,5,"7,59",,WhatsApp,Cartão Crédito,,Concluído
11/01/2025,PED-1118,,Coxinha,Salgados,3,"18,22",,iFood,Dinheiro,"7,23",Concluído
11/01/2025,PED-1119,,Torta de Limão,Tortas,1,"23,82",,Encomenda,PIX,"7,14",Concluído
11/01/2025,PED-1120,,Bolo Red Velvet,Bolos,3,"31,81",,WhatsApp,Dinheiro,"15,29",Concluído
11/01/2025,PED-1120,,Brigadeiro Gourmet,Doces,3,"30,62",,Balcão,Dinheiro,"9,74",Concluído
11/01/2025,PED-1120,,Bolo de Cenoura,Bolos,1,"24,53",,Balcão,Cartão Débito,"9,54",Concluído
11/01/2025,PED-1121,,Torta Holandesa,Tortas,4,"14,37",,iFood,PIX,"5,36",Concluído
11/01/2025,PED-1121,,Bolo Red Velvet,Bolos,2,"10,45",,WhatsApp,Cartão Crédito,,Concluído
11/01/2025,PED-1121,,Coxinha,Salgados,2,"34,59",,Encomenda,PIX,,Concluído
11/01/2025,PED-1121,,Bolo de Cenoura,Bolos,2,"9,11",,Encomenda,Cartão Débito,"3,43",Concluído
11/01/2025,PED-1122,,Brigadeiro Gourmet,Doces,2,"8,45",,Balcão,Cartão Débito,,Concluído
11/01/2025,PED-1122,,Torta de Limão,Tortas,5,"26,20",,iFood,Dinheiro,,Concluído
12/01/2025,PED-1123,,Coxinha,Salgados,1,"29,32",,iFood,PIX,,Concluído
12/01/2025,PED-1123,,Torta de Limão,Tortas,4,"28,28",,Balcão,Dinheiro,,Cancelado
12/01/2025,PED-1124,,Bolo de Chocolate,Bolos,2,"15,73",,Encomenda,Cartão Débito,,Cancelado
12/01/2025,PED-1125,,Trufa de Morango,Doces,5,"27,02",,WhatsApp,PIX,"8,53",Cancelado
12/01/2025,PED-1125,,Torta Holandesa,Tortas,4,"18,38",,WhatsApp,Dinheiro,"7,12",Concluído
12/01/2025,PED-1125,,Bolo de Cenoura,Bolos,4,"8,53","0,79",Balcão,Cartão Débito,,Concluído
12/01/2025,PED-1125,,Empada de Frango,Salgados,1,"9,89",,WhatsApp,Cartão Crédito,,Concluído
12/01/2025,PED-1126,,Bolo Red Velvet,Bolos,1,"16,00",,Balcão,Cartão Débito,"6,17",Cancelado
12/01/2025,PED-1126,,Trufa de Maracujá,Doces,1,"30,70","1,77",WhatsApp,Cartão Débito,"9,55",Concluído
12/01/2025,PED-1126,,Torta Holandesa,Tortas,1,"15,44",,Balcão,Dinheiro,"6,20",Concluído
12/01/2025,PED-1127,,Coxinha,Salgados,4,"19,90",,Balcão,Cartão Crédito,"9,79",Concluído
12/01/2025,PED-1128,,Brigadeiro,Doces,1,"16,11",,Balcão,PIX,"7,00",Concluído
12/01/2025,PED-1128,,Trufa de Morango,Doces,1,"26,12","2,94",iFood,Cartão Débito,"10,26",Concluído
12/01/2025,PED-1128,,Trufa de Maracujá,Doces,5,"8,53",,iFood,PIX,"3,05",Concluído
12/01/2025,PED-1129,,Pão de Queijo,Salgados,5,"35,00",,Balcão,PIX,"17,02",Cancelado
12/01/2025,PED-1129,,Coxinha,Salgados,1,"19,18",,iFood,Dinheiro,"8,27",Concluído
12/01/2025,PED-1129,,Brigadeiro,Doces,2,"26,70","1,57",WhatsApp,Cartão Débito,,Concluído
12/01/2025,PED-1130,,Brigadeiro,Doces,4,"26,28",,Balcão,PIX,"11,81",Concluído
12/01/2025,PED-1131,,Pão de Queijo,Salgados,1,"28,25",,iFood,Cartão Crédito,"9,94",Concluído
12/01/2025,PED-1132,,Coxinha,Salgados,2,"8,05",,Encomenda,Cartão Débito,"2,67",Concluído
12/01/2025,PED-1132,,Brigadeiro Gourmet,Doces,5,"9,94",,Balcão,Dinheiro,"3,90",Concluído
12/01/2025,PED-1132,,Brigadeiro,Doces,3,"33,10",,WhatsApp,Dinheiro,"15,60",Concluído
12/01/2025,PED-1133,,Trufa de Morango,Doces,3,"32,73",,Encomenda,PIX,"12,46",Concluído
12/01/2025,PED-1133,,Empada de Frango,Salgados,1,"23,92",,WhatsApp,PIX,"7,47",Concluído
12/01/2025,PED-1133,,Bolo de Chocolate,Bolos,3,"21,40",,Balcão,Dinheiro,"7,52",Concluído
12/01/2025,PED-1134,,Torta de Limão,Tortas,1,"10,27",,Balcão,PIX,"5,01",Cancelado
12/01/2025,PED-1134,,Coxinha,Salgados,4,"22,74",,iFood,PIX,"8,76",Concluído
12/01/2025,PED-1135,,Brigadeiro Gourmet,Doces,5,"6,41",,Encomenda,Cartão Crédito,,Cancelado
12/01/2025,PED-1135,,Coxinha,Salgados,1,"24,62",,WhatsApp,Dinheiro,"9,45",Concluído
12/01/2025,PED-1135,,Bolo Red Velvet,Bolos,3,"34,21","1,72",iFood,Cartão Crédito,"14,13",Concluído
12/01/2025,PED-1136,,Bolo de Chocolate,Bolos,2,"29,45",,iFood,PIX,"14,67",Concluído
12/01/2025,PED-1136,,Trufa de Maracujá,Doces,2,"9,10",,Balcão,PIX,"4,21",Cancelado
12/01/2025,PED-1137,,Trufa de Maracujá,Doces,3,"29,26",,Balcão,Cartão Débito,,Cancelado
12/01/2025,PED-1137,,Bolo Red Velvet,Bolos,2,"28,08",,Encomenda,Cartão Débito,,Concluído
12/01/2025,PED-1137,,Torta de Limão,Tortas,1,"25,08",,Encomenda,Dinheiro,"8,62",Concluído
12/01/2025,PED-1137,,Brigadeiro,Doces,2,"30,15",,iFood,Dinheiro,"10,11",Concluído
12/01/2025,PED-1138,,Pão de Queijo,Salgados,5,"9,54",,iFood,Cartão Crédito,,Cancelado
12/01/2025,PED-1138,,Bolo Red Velvet,Bolos,3,"9,13",,Encomenda,Cartão Crédito,"3,02",Concluído
12/01/2025,PED-1139,,Torta Holandesa,Tortas,5,"33,40",,WhatsApp,Cartão Crédito,"13,95",Concluído
12/01/2025,PED-1139,,Empada de Frango,Salgados,3,"33,20",,Encomenda,Dinheiro,,Concluído
12/01/2025,PED-1140,,Pão de Queijo,Salgados,4,"9,26",,WhatsApp,Cartão Débito,,Concluído
12/01/2025,PED-1140,,Brigadeiro,Doces,1,"11,87",,WhatsApp,Dinheiro,"4,19",Concluído
12/01/2025,PED-1140,,Torta Holandesa,Tortas,1,"15,51",,Encomenda,PIX,"6,01",Concluído
12/01/2025,PED-1141,,Trufa de Morango,Doces,4,"9,15",,Balcão,Cartão Débito,"2,87",Concluído
12/01/2025,PED-1141,,Trufa de Maracujá,Doces,3,"18,05",,Encomenda,PIX,"6,02",Concluído
12/01/2025,PED-1141,,Empada de Frango,Salgados,1,"27,40","1,36",Encomenda,PIX,,Cancelado
12/01/2025,PED-1141,,Torta Holandesa,Tortas,2,"22,78",,Encomenda,Cartão Débito,"11,27",Concluído
12/01/2025,PED-1142,,Brigadeiro,Doces,5,"21,09","1,90",Encomenda,Dinheiro,"7,84",Concluído
12/01/2025,PED-1142,,Bolo de Cenoura,Bolos,5,"32,11",,iFood,Dinheiro,"10,96",Concluído
12/01/2025,PED-1142,,Bolo de Chocolate,Bolos,3,"9,73","2,50",iFood,Dinheiro,"4,66",Cancelado
13/01/2025,PED-1143,,Trufa de Maracujá,Doces,4,"15,78",,Balcão,PIX,"5,58",Concluído
13/01/2025,PED-1143,,Bolo Red Velvet,Bolos,3,"8,51","2,56",WhatsApp,Dinheiro,,Concluído
13/01/2025,PED-1143,,Coxinha,Salgados,4,"26,40","2,97",iFood,Dinheiro,"9,16",Concluído
13/01/2025,PED-1143,,Bolo de Chocolate,Bolos,1,"34,25",,WhatsApp,PIX,"15,46",Concluído
13/01/2025,PED-1144,,Bolo Red Velvet,Bolos,1,"22,34","2,24",WhatsApp,Cartão Débito,"10,37",Concluído
13/01/2025,PED-1144,,Bolo de Chocolate,Bolos,1,"34,78","0,72",iFood,Cartão Crédito,"14,27",Concluído
13/01/2025,PED-1145,,Bolo de Cenoura,Bolos,5,"28,20",,Balcão,Cartão Débito,,Cancelado
13/01/2025,PED-1145,,Trufa de Morango,Doces,4,"19,08","1,17",Encomenda,Dinheiro,,Concluído
13/01/2025,PED-1145,,Bolo Red Velvet,Bolos,4,"16,28","0,86",iFood,PIX,"7,78",Concluído
13/01/2025,PED-1145,,Pão de Queijo,Salgados,3,"24,46",,iFood,Cartão Débito,"11,33",Concluído
13/01/2025,PED-1146,,Torta Holandesa,Tortas,3,"10,50","2,99",iFood,Cartão Débito,,Concluído
13/01/2025,PED-1146,,Torta de Limão,Tortas,1,"29,77","0,98",Encomenda,Cartão Débito,"13,83",Concluído
13/01/2025,PED-1146,,Bolo de Cenoura,Bolos,2,"26,10",,Encomenda,PIX,,Cancelado
13/01/2025,PED-1146,,Brigadeiro,Doces,1,"28,29",,WhatsApp,Dinheiro,,Concluído
13/01/2025,PED-1147,,Coxinha,Salgados,3,"7,07",,Encomenda,Dinheiro,"3,28",Concluído
13/01/2025,PED-1148,,Trufa de Maracujá,Doces,4,"29,33","0,95",WhatsApp,Cartão Débito,"10,85",Concluído
13/01/2025,PED-1148,,Coxinha,Salgados,1,"16,67",,WhatsApp,PIX,"6,90",Concluído
13/01/2025,PED-1149,,Brigadeiro Gourmet,Doces,5,"21,77",,WhatsApp,Dinheiro,"7,10",Concluído
13/01/2025,PED-1149,,Torta de Limão,Tortas,5,"15,33",,iFood,Cartão Crédito,,Concluído
13/01/2025,PED-1150,,Coxinha,Salgados,3,"24,11","2,23",iFood,Cartão Débito,"7,26",Concluído
13/01/2025,PED-1150,,Brigadeiro Gourmet,Doces,1,"33,03",,iFood,Cartão Débito,"11,73",Concluído
13/01/2025,PED-1150,,Brigadeiro,Doces,3,"31,87",,Balcão,Cartão Crédito,"11,09",Concluído
13/01/2025,PED-1151,,Torta Holandesa,Tortas,4,"31,84",,Encomenda,Cartão Crédito,,Concluído
13/01/2025,PED-1151,,Bolo de Chocolate,Bolos,5,"28,88",,Encomenda,Cartão Débito,"12,78",Cancelado
14/01/2025,PED-1152,,Brigadeiro Gourmet,Doces,2,"24,28",,WhatsApp,Cartão Débito,,Concluído
14/01/2025,PED-1152,,Bolo de Cenoura,Bolos,3,"14,10",,iFood,Cartão Débito,"6,73",Cancelado
14/01/2025,PED-1153,,Coxinha,Salgados,5,"7,19",,Balcão,Cartão Crédito,"2,43",Cancelado
14/01/2025,PED-1153,,Bolo de Cenoura,Bolos,4,"17,22",,Encomenda,Cartão Crédito,"5,85",Concluído
14/01/2025,PED-1153,,Torta Holandesa,Tortas,2,"17,95",,WhatsApp,Cartão Débito,"7,65",Concluído
14/01/2025,PED-1154,,Coxinha,Salgados,2,"16,20",,Balcão,PIX,"5,37",Cancelado
14/01/2025,PED-1155,,Torta de Limão,Tortas,4,"24,55",,Balcão,Cartão Débito,"10,95",Cancelado
14/01/2025,PED-1155,,Trufa de Morango,Doces,1,"12,80",,WhatsApp,PIX,,Concluído
14/01/2025,PED-1155,,Torta Holandesa,Tortas,2,"17,78","0,76",Balcão,Dinheiro,"6,42",Concluído
14/01/2025,PED-1155,,Pão de Queijo,Salgados,4,"16,91",,WhatsApp,Cartão Débito,"7,39",Concluído
14/01/2025,PED-1156,,Brigadeiro,Doces,2,"5,78",,WhatsApp,Dinheiro,"1,75",Concluído
14/01/2025,PED-1156,,Bolo Red Velvet,Bolos,1,"34,12",,Balcão,Dinheiro,,Concluído
14/01/2025,PED-1156,,Trufa de Morango,Doces,1,"31,77",,iFood,Cartão Crédito,"11,94",Concluído
14/01/2025,PED-1157,,Torta Holandesa,Tortas,1,"30,81","1,27",iFood,PIX,,Concluído
14/01/2025,PED-1157,,Torta de Limão,Tortas,5,"9,29",,Encomenda,PIX,"4,24",Cancelado
14/01/2025,PED-1158,,Brigadeiro Gourmet,Doces,3,"13,26","2,30",Encomenda,PIX,"4,08",Concluído
14/01/2025,PED-1158,,Empada de Frango,Salgados,2,"18,54",,Balcão,Cartão Crédito,,Concluído
15/01/2025,PED-1159,,Torta Holandesa,Tortas,1,"34,63",,Encomenda,Cartão Débito,,Concluído
15/01/2025,PED-1160,,Bolo de Chocolate,Bolos,3,"16,90",,Balcão,Dinheiro,"5,46",Concluído
15/01/2025,PED-1160,,Bolo de Cenoura,Bolos,2,"32,17",,iFood,Dinheiro,,Concluído
15/01/2025,PED-1160,,Bolo Red Velvet,Bolos,2,"19,03","0,79",Encomenda,Cartão Crédito,"7,44",Concluído
15/01/2025,PED-1160,,Torta Holandesa,Tortas,2,"31,57",,Balcão,PIX,,Concluído
15/01/2025,PED-1161,,Pão de Queijo,Salgados,5,"12,42",,WhatsApp,Cartão Crédito,,Concluído
15/01/2025,PED-1161,,Coxinha,Salgados,4,"9,62",,Balcão,PIX,"4,14",Concluído
15/01/2025,PED-1161,,Torta Holandesa,Tortas,5,"26,26",,Encomenda,Cartão Débito,"11,69",Concluído
15/01/2025,PED-1161,,Torta de Limão,Tortas,5,"11,08",,Encomenda,Cartão Crédito,"5,39",Concluído
15/01/2025,PED-1162,,Coxinha,Salgados,2,"18,13",,Encomenda,Cartão Crédito,"6,24",Concluído
16/01/2025,PED-1163,,Bolo de Cenoura,Bolos,4,"9,86",,Balcão,Dinheiro,"3,77",Cancelado
16/01/2025,PED-1163,,Coxinha,Salgados,3,"30,35",,Encomenda,Cartão Débito,,Concluído
16/01/2025,PED-1163,,Torta de Limão,Tortas,2,"7,22","2,66",Encomenda,Cartão Débito,"3,27",Concluído
16/01/2025,PED-1163,,Trufa de Maracujá,Doces,1,"9,67",,iFood,Cartão Débito,"3,58",Concluído
16/01/2025,PED-1164,,Bolo Red Velvet,Bolos,2,"25,16","2,60",WhatsApp,Dinheiro,"10,62",Concluído
16/01/2025,PED-1165,,Coxinha,Salgados,3,"34,35","0,77",Balcão,Cartão Crédito,"14,65",Concluído
16/01/2025,PED-1165,,Brigadeiro,Doces,5,"31,97",,Balcão,Dinheiro,,Cancelado
16/01/2025,PED-1166,,Pão de Queijo,Salgados,5,"33,33",,iFood,Cartão Crédito,"14,38",Concluído
16/01/2025,PED-1166,,Coxinha,Salgados,2,"29,94","1,20",iFood,Cartão Crédito,,Concluído
16/01/2025,PED-1166,,Empada de Frango,Salgados,4,"10,65",,iFood,PIX,,Concluído
16/01/2025,PED-1166,,Bolo Red Velvet,Bolos,5,"13,58",,WhatsApp,PIX,,Cancelado
17/01/2025,PED-1167,,Torta Holandesa,Tortas,4,"28,03","1,99",iFood,Cartão Crédito,,Concluído
17/01/2025,PED-1167,,Bolo de Cenoura,Bolos,1,"26,41","0,56",WhatsApp,Cartão Débito,"11,46",Concluído
17/01/2025,PED-1167,,Trufa de Maracujá,Doces,3,"16,73",,iFood,PIX,,Cancelado
17/01/2025,PED-1168,,Trufa de Maracujá,Doces,1,"23,53",,Encomenda,PIX,,Cancelado
17/01/2025,PED-1169,,Torta Holandesa,Tortas,4,"20,62",,Balcão,Dinheiro,,Concluído
17/01/2025,PED-1169,,Torta de Limão,Tortas,5,"13,31","2,72",iFood,PIX,,Concluído
17/01/2025,PED-1169,,Bolo de Chocolate,Bolos,4,"17,04",,Balcão,Cartão Crédito,"5,70",Concluído
17/01/2025,PED-1170,,Brigadeiro Gourmet,Doces,5,"11,59",,WhatsApp,Dinheiro,"4,55",Concluído
17/01/2025,PED-1170,,Empada de Frango,Salgados,5,"18,21",,iFood,Dinheiro,"7,54",Concluído
17/01/2025,PED-1170,,Torta Holandesa,Tortas,2,"26,52",,WhatsApp,Cartão Crédito,"12,12",Cancelado
17/01/2025,PED-1170,,Bolo Red Velvet,Bolos,4,"26,99",,iFood,Cartão Débito,"9,24",Concluído
17/01/2025,PED-1171,,Brigadeiro,Doces,5,"24,45",,WhatsApp,PIX,"9,02",Concluído
17/01/2025,PED-1171,,Pão de Queijo,Salgados,3,"32,95",,iFood,Dinheiro,"13,44",Cancelado
17/01/2025,PED-1171,,Empada de Frango,Salgados,5,"20,35","2,55",WhatsApp,Cartão Débito,"7,31",Cancelado
17/01/2025,PED-1172,,Bolo de Cenoura,Bolos,5,"11,85",,WhatsApp,PIX,,Concluído
17/01/2025,PED-1173,,Brigadeiro,Doces,4,"27,02",,WhatsApp,Dinheiro,,Concluído
17/01/2025,PED-1174,,Bolo de Chocolate,Bolos,2,"7,22",,WhatsApp,Cartão Débito,"2,99",Concluído
17/01/2025,PED-1174,,Bolo de Cenoura,Bolos,4,"20,89","2,11",Balcão,Dinheiro,"6,33",Cancelado
17/01/2025,PED-1174,,Torta de Limão,Tortas,5,"7,59",,iFood,Cartão Débito,"3,04",Cancelado
17/01/2025,PED-1175,,Brigadeiro Gourmet,Doces,4,"22,92",,WhatsApp,Cartão Crédito,"9,32",Cancelado
17/01/2025,PED-1176,,Torta de Limão,Tortas,3,"32,74",,Balcão,Dinheiro,"13,45",Concluído
17/01/2025,PED-1176,,Bolo Red Velvet,Bolos,5,"28,45",,iFood,PIX,"12,79",Concluído
17/01/2025,PED-1176,,Brigadeiro Gourmet,Doces,5,"31,45",,iFood,PIX,"13,31",Concluído
17/01/2025,PED-1177,,Torta de Limão,Tortas,5,"7,22",,Balcão,PIX,"2,26",Cancelado
17/01/2025,PED-1177,,Pão de Queijo,Salgados,3,"24,95",,WhatsApp,Dinheiro,,Concluído
18/01/2025,PED-1178,,Coxinha,Salgados,3,"30,24",,iFood,Cartão Crédito,"11,27",Concluído
18/01/2025,PED-1178,,Torta Holandesa,Tortas,3,"5,19",,Encomenda,Cartão Débito,,Concluído
18/01/2025,PED-1178,,Trufa de Maracujá,Doces,3,"10,50","2,74",iFood,Cartão Crédito,"3,90",Cancelado
18/01/2025,PED-1179,,Bolo Red Velvet,Bolos,5,"31,44",,WhatsApp,PIX,,Concluído
18/01/2025,PED-1180,,Torta Holandesa,Tortas,1,"8,08",,Encomenda,PIX,,Concluído
18/01/2025,PED-1181,,Empada de Frango,Salgados,2,"31,78","1,43",iFood,PIX,"14,44",Concluído
18/01/2025,PED-1181,,Torta Holandesa,Tortas,5,"25,52","0,73",WhatsApp,PIX,"7,71",Cancelado
18/01/2025,PED-1181,,Coxinha,Salgados,4,"10,74",,WhatsApp,Cartão Crédito,"4,43",Concluído
18/01/2025,PED-1182,,Brigadeiro,Doces,2,"24,97",,WhatsApp,Cartão Débito,"7,70",Concluído
18/01/2025,PED-1183,,Coxinha,Salgados,5,"9,22",,iFood,PIX,,Concluído
18/01/2025,PED-1183,,Bolo de Chocolate,Bolos,4,"31,77",,WhatsApp,Cartão Crédito,"11,92",Concluído
18/01/2025,PED-1183,,Torta de Limão,Tortas,4,"19,13","2,52",Balcão,PIX,,Concluído
18/01/2025,PED-1183,,Trufa de Maracujá,Doces,2,"11,78",,iFood,Dinheiro,"3,97",Concluído
18/01/2025,PED-1184,,Trufa de Maracujá,Doces,2,"24,62",,Encomenda,Dinheiro,,Concluído
18/01/2025,PED-1184,,Bolo de Cenoura,Bolos,2,"6,76",,WhatsApp,Dinheiro,"2,72",Concluído
18/01/2025,PED-1184,,Coxinha,Salgados,2,"15,57","1,82",Balcão,Cartão Débito,"6,42",Concluído
18/01/2025,PED-1184,,Pão de Queijo,Salgados,4,"13,87","2,05",WhatsApp,PIX,,Concluído
19/01/2025,PED-1185,,Pão de Queijo,Salgados,3,"25,92",,Balcão,PIX,,Concluído
19/01/2025,PED-1185,,Torta de Limão,Tortas,2,"20,78",,Encomenda,PIX,"9,80",Cancelado
19/01/2025,PED-1186,,Bolo Red Velvet,Bolos,5,"24,49",,Balcão,Dinheiro,,Concluído
19/01/2025,PED-1187,,Pão de Queijo,Salgados,4,"5,04","1,83",Encomenda,PIX,"1,55",Concluído
19/01/2025,PED-1187,,Empada de Frango,Salgados,3,"20,61",,WhatsApp,Dinheiro,"7,23",Concluído
19/01/2025,PED-1188,,Brigadeiro Gourmet,Doces,5,"28,67",,iFood,Cartão Crédito,"9,77",Concluído
19/01/2025,PED-1188,,Brigadeiro,Doces,2,"9,36",,iFood,Cartão Débito,"3,81",Concluído
19/01/2025,PED-1188,,Bolo de Chocolate,Bolos,4,"13,34","1,91",Encomenda,Cartão Débito,"5,49",Concluído
19/01/2025,PED-1188,,Pão de Queijo,Salgados,3,"28,66","2,48",Balcão,PIX,,Concluído
19/01/2025,PED-1189,,Bolo de Cenoura,Bolos,4,"25,82",,Balcão,PIX,,Concluído
19/01/2025,PED-1189,,Brigadeiro,Doces,1,"31,04",,Encomenda,Cartão Crédito,,Concluído
19/01/2025,PED-1190,,Brigadeiro Gourmet,Doces,3,"14,08",,Encomenda,Cartão Débito,,Cancelado
19/01/2025,PED-1191,,Bolo Red Velvet,Bolos,4,"31,22",,iFood,PIX,"13,46",Concluído
19/01/2025,PED-1192,,Pão de Queijo,Salgados,1,"32,60",,WhatsApp,Dinheiro,,Concluído
19/01/2025,PED-1192,,Bolo Red Velvet,Bolos,3,"21,36","2,21",Balcão,Dinheiro,"7,26",Concluído
19/01/2025,PED-1193,,Torta Holandesa,Tortas,3,"19,25",,Encomenda,Cartão Crédito,"9,48",Cancelado
19/01/2025,PED-1193,,Empada de Frango,Salgados,3,"5,19","0,94",iFood,Cartão Débito,"2,13",Concluído
19/01/2025,PED-1193,,Pão de Queijo,Salgados,3,"26,02",,Encomenda,Cartão Crédito,,Concluído
20/01/2025,PED-1194,,Torta de Limão,Tortas,1,"24,74",,WhatsApp,PIX,"11,32",Concluído
20/01/2025,PED-1194,,Coxinha,Salgados,3,"21,89",,iFood,PIX,,Concluído
20/01/2025,PED-1194,,Pão de Queijo,Salgados,4,"8,80",,Encomenda,Cartão Débito,"4,27",Concluído
20/01/2025,PED-1194,,Bolo de Chocolate,Bolos,5,"13,95",,WhatsApp,Cartão Crédito,,Concluído
20/01/2025,PED-1195,,Torta Holandesa,Tortas,2,"15,87",,iFood,PIX,,Concluído
20/01/2025,PED-1195,,Brigadeiro,Doces,1,"9,91","2,23",Balcão,Cartão Crédito,,Concluído
